year,garnizon,method,suicides,outcome
1999,Kraków,gas,2,Fatal
1999,Kraków,poison,0,Fatal
1999,Kraków,damaging circulatory system,2,Fatal
1999,Kraków,self harm,2,Fatal
1999,Kraków,throwing from height,8,Fatal
1999,Kraków,drowning,12,Fatal
1999,Kraków,hanging,234,Fatal
1999,Kraków,throwing to moving vehicle,5,Fatal
1999,Kraków,shooting,8,Fatal
1999,Kraków,pills,3,Fatal
1999,Radom,gas,1,Fatal
1999,Radom,poison,4,Fatal
1999,Radom,damaging circulatory system,3,Fatal
1999,Radom,self harm,5,Fatal
1999,Radom,throwing from height,11,Fatal
1999,Radom,drowning,11,Fatal
1999,Radom,hanging,348,Fatal
1999,Radom,throwing to moving vehicle,2,Fatal
1999,Radom,shooting,4,Fatal
1999,Radom,pills,1,Fatal
1999,Opole,gas,2,Fatal
1999,Opole,poison,1,Fatal
1999,Opole,damaging circulatory system,0,Fatal
1999,Opole,self harm,2,Fatal
1999,Opole,throwing from height,5,Fatal
1999,Opole,drowning,1,Fatal
1999,Opole,hanging,130,Fatal
1999,Opole,throwing to moving vehicle,7,Fatal
1999,Opole,shooting,1,Fatal
1999,Opole,pills,1,Fatal
1999,Rzeszów,gas,0,Fatal
1999,Rzeszów,poison,2,Fatal
1999,Rzeszów,damaging circulatory system,2,Fatal
1999,Rzeszów,self harm,1,Fatal
1999,Rzeszów,throwing from height,12,Fatal
1999,Rzeszów,drowning,4,Fatal
1999,Rzeszów,hanging,154,Fatal
1999,Rzeszów,throwing to moving vehicle,10,Fatal
1999,Rzeszów,shooting,1,Fatal
1999,Rzeszów,pills,2,Fatal
1999,Białystok,gas,2,Fatal
1999,Białystok,poison,1,Fatal
1999,Białystok,damaging circulatory system,6,Fatal
1999,Białystok,self harm,2,Fatal
1999,Białystok,throwing from height,12,Fatal
1999,Białystok,drowning,2,Fatal
1999,Białystok,hanging,156,Fatal
1999,Białystok,throwing to moving vehicle,3,Fatal
1999,Białystok,shooting,1,Fatal
1999,Białystok,pills,2,Fatal
1999,Gdańsk,gas,0,Fatal
1999,Gdańsk,poison,0,Fatal
1999,Gdańsk,damaging circulatory system,2,Fatal
1999,Gdańsk,self harm,0,Fatal
1999,Gdańsk,throwing from height,18,Fatal
1999,Gdańsk,drowning,6,Fatal
1999,Gdańsk,hanging,251,Fatal
1999,Gdańsk,throwing to moving vehicle,9,Fatal
1999,Gdańsk,shooting,3,Fatal
1999,Gdańsk,pills,3,Fatal
1999,Katowice,gas,4,Fatal
1999,Katowice,poison,1,Fatal
1999,Katowice,damaging circulatory system,3,Fatal
1999,Katowice,self harm,3,Fatal
1999,Katowice,throwing from height,46,Fatal
1999,Katowice,drowning,4,Fatal
1999,Katowice,hanging,395,Fatal
1999,Katowice,throwing to moving vehicle,13,Fatal
1999,Katowice,shooting,0,Fatal
1999,Katowice,pills,5,Fatal
1999,Kielce,gas,1,Fatal
1999,Kielce,poison,3,Fatal
1999,Kielce,damaging circulatory system,3,Fatal
1999,Kielce,self harm,2,Fatal
1999,Kielce,throwing from height,6,Fatal
1999,Kielce,drowning,1,Fatal
1999,Kielce,hanging,165,Fatal
1999,Kielce,throwing to moving vehicle,5,Fatal
1999,Kielce,shooting,1,Fatal
1999,Kielce,pills,1,Fatal
1999,Olsztyn,gas,0,Fatal
1999,Olsztyn,poison,0,Fatal
1999,Olsztyn,damaging circulatory system,2,Fatal
1999,Olsztyn,self harm,0,Fatal
1999,Olsztyn,throwing from height,13,Fatal
1999,Olsztyn,drowning,1,Fatal
1999,Olsztyn,hanging,152,Fatal
1999,Olsztyn,throwing to moving vehicle,3,Fatal
1999,Olsztyn,shooting,3,Fatal
1999,Olsztyn,pills,4,Fatal
1999,Poznań,gas,7,Fatal
1999,Poznań,poison,0,Fatal
1999,Poznań,damaging circulatory system,1,Fatal
1999,Poznań,self harm,3,Fatal
1999,Poznań,throwing from height,36,Fatal
1999,Poznań,drowning,12,Fatal
1999,Poznań,hanging,462,Fatal
1999,Poznań,throwing to moving vehicle,19,Fatal
1999,Poznań,shooting,7,Fatal
1999,Poznań,pills,10,Fatal
1999,Szczecin,gas,1,Fatal
1999,Szczecin,poison,1,Fatal
1999,Szczecin,damaging circulatory system,1,Fatal
1999,Szczecin,self harm,1,Fatal
1999,Szczecin,throwing from height,14,Fatal
1999,Szczecin,drowning,6,Fatal
1999,Szczecin,hanging,198,Fatal
1999,Szczecin,throwing to moving vehicle,4,Fatal
1999,Szczecin,shooting,4,Fatal
1999,Szczecin,pills,3,Fatal
1999,Warszawa,gas,1,Fatal
1999,Warszawa,poison,1,Fatal
1999,Warszawa,damaging circulatory system,2,Fatal
1999,Warszawa,self harm,1,Fatal
1999,Warszawa,throwing from height,24,Fatal
1999,Warszawa,drowning,4,Fatal
1999,Warszawa,hanging,55,Fatal
1999,Warszawa,throwing to moving vehicle,1,Fatal
1999,Warszawa,shooting,5,Fatal
1999,Warszawa,pills,4,Fatal
2000,Wrocław,gas,3,Fatal
2000,Wrocław,poison,3,Fatal
2000,Wrocław,damaging circulatory system,1,Fatal
2000,Wrocław,self harm,1,Fatal
2000,Wrocław,throwing from height,36,Fatal
2000,Wrocław,drowning,8,Fatal
2000,Wrocław,hanging,322,Fatal
2000,Wrocław,throwing to moving vehicle,5,Fatal
2000,Wrocław,shooting,3,Fatal
2000,Wrocław,pills,6,Fatal
2000,Bydgoszcz,gas,1,Fatal
2000,Bydgoszcz,poison,1,Fatal
2000,Bydgoszcz,damaging circulatory system,2,Fatal
2000,Bydgoszcz,self harm,1,Fatal
2000,Bydgoszcz,throwing from height,14,Fatal
2000,Bydgoszcz,drowning,4,Fatal
2000,Bydgoszcz,hanging,205,Fatal
2000,Bydgoszcz,throwing to moving vehicle,3,Fatal
2000,Bydgoszcz,shooting,0,Fatal
2000,Bydgoszcz,pills,5,Fatal
2000,Lublin,gas,2,Fatal
2000,Lublin,poison,4,Fatal
2000,Lublin,damaging circulatory system,1,Fatal
2000,Lublin,self harm,1,Fatal
2000,Lublin,throwing from height,8,Fatal
2000,Lublin,drowning,10,Fatal
2000,Lublin,hanging,220,Fatal
2000,Lublin,throwing to moving vehicle,5,Fatal
2000,Lublin,shooting,3,Fatal
2000,Lublin,pills,1,Fatal
2000,Gorzów Wlkp.,gas,0,Fatal
2000,Gorzów Wlkp.,poison,0,Fatal
2000,Gorzów Wlkp.,damaging circulatory system,3,Fatal
2000,Gorzów Wlkp.,self harm,0,Fatal
2000,Gorzów Wlkp.,throwing from height,10,Fatal
2000,Gorzów Wlkp.,drowning,3,Fatal
2000,Gorzów Wlkp.,hanging,127,Fatal
2000,Gorzów Wlkp.,throwing to moving vehicle,4,Fatal
2000,Gorzów Wlkp.,shooting,1,Fatal
2000,Gorzów Wlkp.,pills,4,Fatal
2000,Łódź,gas,1,Fatal
2000,Łódź,poison,5,Fatal
2000,Łódź,damaging circulatory system,2,Fatal
2000,Łódź,self harm,1,Fatal
2000,Łódź,throwing from height,18,Fatal
2000,Łódź,drowning,4,Fatal
2000,Łódź,hanging,307,Fatal
2000,Łódź,throwing to moving vehicle,13,Fatal
2000,Łódź,shooting,4,Fatal
2000,Łódź,pills,3,Fatal
2000,Kraków,gas,2,Fatal
2000,Kraków,poison,3,Fatal
2000,Kraków,damaging circulatory system,4,Fatal
2000,Kraków,self harm,5,Fatal
2000,Kraków,throwing from height,35,Fatal
2000,Kraków,drowning,11,Fatal
2000,Kraków,hanging,385,Fatal
2000,Kraków,throwing to moving vehicle,7,Fatal
2000,Kraków,shooting,4,Fatal
2000,Kraków,pills,6,Fatal
2000,Radom,gas,1,Fatal
2000,Radom,poison,3,Fatal
2000,Radom,damaging circulatory system,1,Fatal
2000,Radom,self harm,4,Fatal
2000,Radom,throwing from height,9,Fatal
2000,Radom,drowning,9,Fatal
2000,Radom,hanging,358,Fatal
2000,Radom,throwing to moving vehicle,8,Fatal
2000,Radom,shooting,5,Fatal
2000,Radom,pills,3,Fatal
2000,Opole,gas,2,Fatal
2000,Opole,poison,0,Fatal
2000,Opole,damaging circulatory system,1,Fatal
2000,Opole,self harm,0,Fatal
2000,Opole,throwing from height,6,Fatal
2000,Opole,drowning,2,Fatal
2000,Opole,hanging,128,Fatal
2000,Opole,throwing to moving vehicle,4,Fatal
2000,Opole,shooting,2,Fatal
2000,Opole,pills,1,Fatal
2000,Rzeszów,gas,0,Fatal
2000,Rzeszów,poison,3,Fatal
2000,Rzeszów,damaging circulatory system,2,Fatal
2000,Rzeszów,self harm,1,Fatal
2000,Rzeszów,throwing from height,12,Fatal
2000,Rzeszów,drowning,10,Fatal
2000,Rzeszów,hanging,264,Fatal
2000,Rzeszów,throwing to moving vehicle,11,Fatal
2000,Rzeszów,shooting,2,Fatal
2000,Rzeszów,pills,6,Fatal
2000,Białystok,gas,0,Fatal
2000,Białystok,poison,0,Fatal
2000,Białystok,damaging circulatory system,3,Fatal
2000,Białystok,self harm,1,Fatal
2000,Białystok,throwing from height,9,Fatal
2000,Białystok,drowning,6,Fatal
2000,Białystok,hanging,176,Fatal
2000,Białystok,throwing to moving vehicle,3,Fatal
2000,Białystok,shooting,0,Fatal
2000,Białystok,pills,4,Fatal
2000,Gdańsk,gas,0,Fatal
2000,Gdańsk,poison,0,Fatal
2000,Gdańsk,damaging circulatory system,3,Fatal
2000,Gdańsk,self harm,2,Fatal
2000,Gdańsk,throwing from height,17,Fatal
2000,Gdańsk,drowning,9,Fatal
2000,Gdańsk,hanging,246,Fatal
2000,Gdańsk,throwing to moving vehicle,10,Fatal
2000,Gdańsk,shooting,4,Fatal
2000,Gdańsk,pills,3,Fatal
2000,Katowice,gas,3,Fatal
2000,Katowice,poison,2,Fatal
2000,Katowice,damaging circulatory system,5,Fatal
2000,Katowice,self harm,3,Fatal
2000,Katowice,throwing from height,38,Fatal
2000,Katowice,drowning,8,Fatal
2000,Katowice,hanging,391,Fatal
2000,Katowice,throwing to moving vehicle,14,Fatal
2000,Katowice,shooting,1,Fatal
2000,Katowice,pills,12,Fatal
2000,Kielce,gas,0,Fatal
2000,Kielce,poison,3,Fatal
2000,Kielce,damaging circulatory system,0,Fatal
2000,Kielce,self harm,1,Fatal
2000,Kielce,throwing from height,10,Fatal
2000,Kielce,drowning,4,Fatal
2000,Kielce,hanging,156,Fatal
2000,Kielce,throwing to moving vehicle,3,Fatal
2000,Kielce,shooting,3,Fatal
2000,Kielce,pills,1,Fatal
2000,Olsztyn,gas,0,Fatal
2000,Olsztyn,poison,1,Fatal
2000,Olsztyn,damaging circulatory system,1,Fatal
2000,Olsztyn,self harm,2,Fatal
2000,Olsztyn,throwing from height,6,Fatal
2000,Olsztyn,drowning,4,Fatal
2000,Olsztyn,hanging,119,Fatal
2000,Olsztyn,throwing to moving vehicle,1,Fatal
2000,Olsztyn,shooting,1,Fatal
2000,Olsztyn,pills,1,Fatal
2000,Poznań,gas,1,Fatal
2000,Poznań,poison,4,Fatal
2000,Poznań,damaging circulatory system,3,Fatal
2000,Poznań,self harm,3,Fatal
2000,Poznań,throwing from height,27,Fatal
2000,Poznań,drowning,11,Fatal
2000,Poznań,hanging,467,Fatal
2000,Poznań,throwing to moving vehicle,11,Fatal
2000,Poznań,shooting,7,Fatal
2000,Poznań,pills,6,Fatal
2000,Szczecin,gas,3,Fatal
2000,Szczecin,poison,2,Fatal
2000,Szczecin,damaging circulatory system,1,Fatal
2000,Szczecin,self harm,1,Fatal
2000,Szczecin,throwing from height,9,Fatal
2000,Szczecin,drowning,6,Fatal
2000,Szczecin,hanging,185,Fatal
2000,Szczecin,throwing to moving vehicle,0,Fatal
2000,Szczecin,shooting,2,Fatal
2000,Szczecin,pills,1,Fatal
2000,Warszawa,gas,0,Fatal
2000,Warszawa,poison,0,Fatal
2000,Warszawa,damaging circulatory system,2,Fatal
2000,Warszawa,self harm,0,Fatal
2000,Warszawa,throwing from height,20,Fatal
2000,Warszawa,drowning,3,Fatal
2000,Warszawa,hanging,61,Fatal
2000,Warszawa,throwing to moving vehicle,2,Fatal
2000,Warszawa,shooting,2,Fatal
2000,Warszawa,pills,3,Fatal
2001,Wrocław,gas,1,Fatal
2001,Wrocław,poison,4,Fatal
2001,Wrocław,damaging circulatory system,2,Fatal
2001,Wrocław,self harm,2,Fatal
2001,Wrocław,throwing from height,25,Fatal
2001,Wrocław,drowning,0,Fatal
2001,Wrocław,hanging,278,Fatal
2001,Wrocław,throwing to moving vehicle,8,Fatal
2001,Wrocław,shooting,2,Fatal
2001,Wrocław,pills,5,Fatal
2001,Bydgoszcz,gas,1,Fatal
2001,Bydgoszcz,poison,0,Fatal
2001,Bydgoszcz,damaging circulatory system,5,Fatal
2001,Bydgoszcz,self harm,2,Fatal
2001,Bydgoszcz,throwing from height,12,Fatal
2001,Bydgoszcz,drowning,11,Fatal
2001,Bydgoszcz,hanging,199,Fatal
2001,Bydgoszcz,throwing to moving vehicle,5,Fatal
2001,Bydgoszcz,shooting,0,Fatal
2001,Bydgoszcz,pills,1,Fatal
2001,Lublin,gas,0,Fatal
2001,Lublin,poison,1,Fatal
2001,Lublin,damaging circulatory system,4,Fatal
2001,Lublin,self harm,1,Fatal
2001,Lublin,throwing from height,2,Fatal
2001,Lublin,drowning,4,Fatal
2001,Lublin,hanging,245,Fatal
2001,Lublin,throwing to moving vehicle,5,Fatal
2001,Lublin,shooting,3,Fatal
2001,Lublin,pills,3,Fatal
2001,Gorzów Wlkp.,gas,2,Fatal
2001,Gorzów Wlkp.,poison,2,Fatal
2001,Gorzów Wlkp.,damaging circulatory system,3,Fatal
2001,Gorzów Wlkp.,self harm,0,Fatal
2001,Gorzów Wlkp.,throwing from height,8,Fatal
2001,Gorzów Wlkp.,drowning,4,Fatal
2001,Gorzów Wlkp.,hanging,177,Fatal
2001,Gorzów Wlkp.,throwing to moving vehicle,6,Fatal
2001,Gorzów Wlkp.,shooting,2,Fatal
2001,Gorzów Wlkp.,pills,2,Fatal
2001,Łódź,gas,0,Fatal
2001,Łódź,poison,0,Fatal
2001,Łódź,damaging circulatory system,4,Fatal
2001,Łódź,self harm,2,Fatal
2001,Łódź,throwing from height,13,Fatal
2001,Łódź,drowning,6,Fatal
2001,Łódź,hanging,299,Fatal
2001,Łódź,throwing to moving vehicle,6,Fatal
2001,Łódź,shooting,1,Fatal
2001,Łódź,pills,7,Fatal
2001,Kraków,gas,4,Fatal
2001,Kraków,poison,2,Fatal
2001,Kraków,damaging circulatory system,10,Fatal
2001,Kraków,self harm,3,Fatal
2001,Kraków,throwing from height,37,Fatal
2001,Kraków,drowning,9,Fatal
2001,Kraków,hanging,403,Fatal
2001,Kraków,throwing to moving vehicle,9,Fatal
2001,Kraków,shooting,7,Fatal
2001,Kraków,pills,11,Fatal
2001,Radom,gas,1,Fatal
2001,Radom,poison,0,Fatal
2001,Radom,damaging circulatory system,1,Fatal
2001,Radom,self harm,3,Fatal
2001,Radom,throwing from height,15,Fatal
2001,Radom,drowning,4,Fatal
2001,Radom,hanging,375,Fatal
2001,Radom,throwing to moving vehicle,11,Fatal
2001,Radom,shooting,8,Fatal
2001,Radom,pills,2,Fatal
2001,Opole,gas,0,Fatal
2001,Opole,poison,0,Fatal
2001,Opole,damaging circulatory system,1,Fatal
2001,Opole,self harm,2,Fatal
2001,Opole,throwing from height,4,Fatal
2001,Opole,drowning,3,Fatal
2001,Opole,hanging,114,Fatal
2001,Opole,throwing to moving vehicle,5,Fatal
2001,Opole,shooting,0,Fatal
2001,Opole,pills,0,Fatal
2001,Rzeszów,gas,0,Fatal
2001,Rzeszów,poison,0,Fatal
2001,Rzeszów,damaging circulatory system,4,Fatal
2001,Rzeszów,self harm,1,Fatal
2001,Rzeszów,throwing from height,14,Fatal
2001,Rzeszów,drowning,6,Fatal
2001,Rzeszów,hanging,250,Fatal
2001,Rzeszów,throwing to moving vehicle,6,Fatal
2001,Rzeszów,shooting,2,Fatal
2001,Rzeszów,pills,4,Fatal
2001,Białystok,gas,0,Fatal
2001,Białystok,poison,0,Fatal
2001,Białystok,damaging circulatory system,2,Fatal
2001,Białystok,self harm,2,Fatal
2001,Białystok,throwing from height,12,Fatal
2001,Białystok,drowning,3,Fatal
2001,Białystok,hanging,164,Fatal
2001,Białystok,throwing to moving vehicle,0,Fatal
2001,Białystok,shooting,1,Fatal
2001,Białystok,pills,0,Fatal
2001,Gdańsk,gas,1,Fatal
2001,Gdańsk,poison,0,Fatal
2001,Gdańsk,damaging circulatory system,3,Fatal
2001,Gdańsk,self harm,1,Fatal
2001,Gdańsk,throwing from height,19,Fatal
2001,Gdańsk,drowning,4,Fatal
2001,Gdańsk,hanging,273,Fatal
2001,Gdańsk,throwing to moving vehicle,9,Fatal
2001,Gdańsk,shooting,1,Fatal
2001,Gdańsk,pills,5,Fatal
2001,Katowice,gas,2,Fatal
2001,Katowice,poison,2,Fatal
2001,Katowice,damaging circulatory system,8,Fatal
2001,Katowice,self harm,2,Fatal
2001,Katowice,throwing from height,33,Fatal
2001,Katowice,drowning,4,Fatal
2001,Katowice,hanging,381,Fatal
2001,Katowice,throwing to moving vehicle,12,Fatal
2001,Katowice,shooting,5,Fatal
2001,Katowice,pills,9,Fatal
2001,Kielce,gas,0,Fatal
2001,Kielce,poison,0,Fatal
2001,Kielce,damaging circulatory system,1,Fatal
2001,Kielce,self harm,1,Fatal
2001,Kielce,throwing from height,8,Fatal
2001,Kielce,drowning,3,Fatal
2001,Kielce,hanging,152,Fatal
2001,Kielce,throwing to moving vehicle,5,Fatal
2001,Kielce,shooting,6,Fatal
2001,Kielce,pills,1,Fatal
2001,Olsztyn,gas,1,Fatal
2001,Olsztyn,poison,1,Fatal
2001,Olsztyn,damaging circulatory system,1,Fatal
2001,Olsztyn,self harm,2,Fatal
2001,Olsztyn,throwing from height,3,Fatal
2001,Olsztyn,drowning,5,Fatal
2001,Olsztyn,hanging,190,Fatal
2001,Olsztyn,throwing to moving vehicle,2,Fatal
2001,Olsztyn,shooting,0,Fatal
2001,Olsztyn,pills,0,Fatal
2001,Poznań,gas,3,Fatal
2001,Poznań,poison,3,Fatal
2001,Poznań,damaging circulatory system,3,Fatal
2001,Poznań,self harm,1,Fatal
2001,Poznań,throwing from height,23,Fatal
2001,Poznań,drowning,12,Fatal
2001,Poznań,hanging,460,Fatal
2001,Poznań,throwing to moving vehicle,25,Fatal
2001,Poznań,shooting,6,Fatal
2001,Poznań,pills,7,Fatal
2001,Szczecin,gas,1,Fatal
2001,Szczecin,poison,1,Fatal
2001,Szczecin,damaging circulatory system,0,Fatal
2001,Szczecin,self harm,0,Fatal
2001,Szczecin,throwing from height,10,Fatal
2001,Szczecin,drowning,3,Fatal
2001,Szczecin,hanging,180,Fatal
2001,Szczecin,throwing to moving vehicle,3,Fatal
2001,Szczecin,shooting,2,Fatal
2001,Szczecin,pills,5,Fatal
2001,Warszawa,gas,0,Fatal
2001,Warszawa,poison,0,Fatal
2001,Warszawa,damaging circulatory system,3,Fatal
2001,Warszawa,self harm,4,Fatal
2001,Warszawa,throwing from height,14,Fatal
2001,Warszawa,drowning,2,Fatal
2001,Warszawa,hanging,45,Fatal
2001,Warszawa,throwing to moving vehicle,3,Fatal
2001,Warszawa,shooting,5,Fatal
2001,Warszawa,pills,5,Fatal
2002,Wrocław,gas,2,Fatal
2002,Wrocław,poison,2,Fatal
2002,Wrocław,damaging circulatory system,0,Fatal
2002,Wrocław,self harm,6,Fatal
2002,Wrocław,throwing from height,36,Fatal
2002,Wrocław,drowning,5,Fatal
2002,Wrocław,hanging,274,Fatal
2002,Wrocław,throwing to moving vehicle,4,Fatal
2002,Wrocław,shooting,3,Fatal
2002,Wrocław,pills,6,Fatal
2002,Bydgoszcz,gas,1,Fatal
2002,Bydgoszcz,poison,0,Fatal
2002,Bydgoszcz,damaging circulatory system,0,Fatal
2002,Bydgoszcz,self harm,1,Fatal
2002,Bydgoszcz,throwing from height,13,Fatal
2002,Bydgoszcz,drowning,10,Fatal
2002,Bydgoszcz,hanging,184,Fatal
2002,Bydgoszcz,throwing to moving vehicle,3,Fatal
2002,Bydgoszcz,shooting,0,Fatal
2002,Bydgoszcz,pills,1,Fatal
2002,Lublin,gas,1,Fatal
2002,Lublin,poison,0,Fatal
2002,Lublin,damaging circulatory system,1,Fatal
2002,Lublin,self harm,1,Fatal
2002,Lublin,throwing from height,5,Fatal
2002,Lublin,drowning,8,Fatal
2002,Lublin,hanging,257,Fatal
2002,Lublin,throwing to moving vehicle,7,Fatal
2002,Lublin,shooting,0,Fatal
2002,Lublin,pills,4,Fatal
2002,Gorzów Wlkp.,gas,1,Fatal
2002,Gorzów Wlkp.,poison,1,Fatal
2002,Gorzów Wlkp.,damaging circulatory system,0,Fatal
2002,Gorzów Wlkp.,self harm,0,Fatal
2002,Gorzów Wlkp.,throwing from height,10,Fatal
2002,Gorzów Wlkp.,drowning,2,Fatal
2002,Gorzów Wlkp.,hanging,174,Fatal
2002,Gorzów Wlkp.,throwing to moving vehicle,1,Fatal
2002,Gorzów Wlkp.,shooting,1,Fatal
2002,Gorzów Wlkp.,pills,2,Fatal
2002,Łódź,gas,1,Fatal
2002,Łódź,poison,2,Fatal
2002,Łódź,damaging circulatory system,4,Fatal
2002,Łódź,self harm,3,Fatal
2002,Łódź,throwing from height,18,Fatal
2002,Łódź,drowning,6,Fatal
2002,Łódź,hanging,277,Fatal
2002,Łódź,throwing to moving vehicle,7,Fatal
2002,Łódź,shooting,5,Fatal
2002,Łódź,pills,8,Fatal
2002,Kraków,gas,0,Fatal
2002,Kraków,poison,5,Fatal
2002,Kraków,damaging circulatory system,5,Fatal
2002,Kraków,self harm,6,Fatal
2002,Kraków,throwing from height,32,Fatal
2002,Kraków,drowning,27,Fatal
2002,Kraków,hanging,433,Fatal
2002,Kraków,throwing to moving vehicle,5,Fatal
2002,Kraków,shooting,4,Fatal
2002,Kraków,pills,12,Fatal
2002,Radom,gas,0,Fatal
2002,Radom,poison,2,Fatal
2002,Radom,damaging circulatory system,1,Fatal
2002,Radom,self harm,3,Fatal
2002,Radom,throwing from height,8,Fatal
2002,Radom,drowning,8,Fatal
2002,Radom,hanging,334,Fatal
2002,Radom,throwing to moving vehicle,6,Fatal
2002,Radom,shooting,3,Fatal
2002,Radom,pills,0,Fatal
2002,Opole,gas,1,Fatal
2002,Opole,poison,1,Fatal
2002,Opole,damaging circulatory system,1,Fatal
2002,Opole,self harm,2,Fatal
2002,Opole,throwing from height,5,Fatal
2002,Opole,drowning,5,Fatal
2002,Opole,hanging,113,Fatal
2002,Opole,throwing to moving vehicle,4,Fatal
2002,Opole,shooting,0,Fatal
2002,Opole,pills,0,Fatal
2002,Rzeszów,gas,1,Fatal
2002,Rzeszów,poison,1,Fatal
2002,Rzeszów,damaging circulatory system,3,Fatal
2002,Rzeszów,self harm,1,Fatal
2002,Rzeszów,throwing from height,14,Fatal
2002,Rzeszów,drowning,6,Fatal
2002,Rzeszów,hanging,265,Fatal
2002,Rzeszów,throwing to moving vehicle,7,Fatal
2002,Rzeszów,shooting,6,Fatal
2002,Rzeszów,pills,7,Fatal
2002,Białystok,gas,1,Fatal
2002,Białystok,poison,0,Fatal
2002,Białystok,damaging circulatory system,0,Fatal
2002,Białystok,self harm,3,Fatal
2002,Białystok,throwing from height,16,Fatal
